season,daynum,wteam,lteam,pct_both_tourney
K,82,639,690,0.037
K,82,640,769,0.148
K,82,644,642,0.002
K,82,650,702,0.015
K,82,652,758,0.012
K,82,655,504,0.350
K,82,662,831,0.121
K,82,663,789,0.070
K,82,666,772,0.029
K,82,670,673,0.073
K,82,671,628,0.852
K,82,679,739,0.001
K,82,680,566,0.021
K,82,687,797,0.001
K,82,689,849,0.058
K,82,695,839,0.247
K,82,701,502,0.054
K,82,711,516,0.007
K,82,712,615,0.022
K,82,713,681,0.003
K,82,714,575,0.177
K,82,716,761,0.026
K,82,719,798,0.014
K,82,720,729,0.125
K,82,721,796,0.077
K,82,723,847,0.020
K,82,726,841,0.045
K,82,727,806,0.003
K,82,737,573,0.356
K,82,740,553,0.001
K,82,741,743,0.013
K,82,750,777,0.004
K,82,751,795,0.004
K,82,752,580,0.020
K,82,754,536,0.034
K,82,755,732,0.003
K,82,756,620,0.001
K,82,767,742,0.001
K,82,773,505,0.006
K,82,778,731,0.109
K,82,779,641,0.061
K,82,781,730,0.018
K,82,783,512,0.014
K,82,788,557,0.012
K,82,790,592,0.588
K,82,792,762,0.006
K,82,793,521,0.112
K,82,794,629,0.085
K,82,799,605,0.003
K,82,800,672,0.021
K,82,805,617,0.104
K,82,807,564,0.002
K,82,809,802,0.003
K,82,812,664,0.012
K,82,814,832,0.001
K,82,815,510,0.001
K,82,816,602,0.224
K,82,817,821,0.027
K,82,819,705,0.011
K,82,824,661,0.003
K,82,825,635,0.010
K,82,827,675,0.081
K,82,829,786,0.755
K,82,835,768,0.027
K,82,836,669,0.016
K,82,838,745,0.004
K,82,840,725,0.062
K,82,843,810,0.215
K,82,845,851,0.063
K,82,848,614,0.009
K,83,528,828,0.009
K,83,549,746,0.358
K,83,562,587,0.046
K,83,590,522,0.001
K,83,611,785,0.001
K,83,653,744,0.007
K,83,700,507,0.003
K,83,708,595,0.081
K,83,749,624,0.089
K,83,766,541,0.006
K,83,780,853,0.155
K,83,782,704,0.009
K,83,846,678,0.427
K,84,510,600,0.002
K,84,525,614,0.003
K,84,547,568,0.015
K,84,554,833,0.001
K,84,560,747,0.002
K,84,571,707,0.005
K,84,576,799,0.007
K,84,585,598,0.010
K,84,588,750,0.002
K,84,593,619,0.001
K,84,607,755,0.072
K,84,613,526,0.039
K,84,652,781,0.012
K,84,730,758,0.011
K,84,731,786,0.722
K,84,740,545,0.001
K,84,753,732,0.003
K,84,773,506,0.002
K,84,793,722,0.149
K,84,811,703,0.002
K,84,822,699,0.064
K,84,838,776,0.002
K,85,520,537,0.009
K,85,534,529,0.002
K,85,553,848,0.006
K,85,589,653,0.003
K,85,595,839,0.063
K,85,603,717,0.096
K,85,627,766,0.033
K,85,628,625,0.815
K,85,639,669,0.013
K,85,640,518,0.235
K,85,646,590,0.001
K,85,689,620,0.002
K,85,719,503,0.023
K,85,744,658,0.028
K,85,745,777,0.001
K,85,749,562,0.309
K,85,798,690,0.040
K,85,829,771,0.055
K,85,830,668,0.110
K,85,836,581,0.002
K,86,502,817,0.063
K,86,507,813,0.001
K,86,511,512,0.071
K,86,515,674,0.040
K,86,524,828,0.003
K,86,527,708,0.551
K,86,528,611,0.004
K,86,530,678,0.189
K,86,533,644,0.037
K,86,535,552,0.017
K,86,536,788,0.005
K,86,556,698,0.029
K,86,559,778,0.152
K,86,569,775,0.001
K,86,586,638,0.003
K,86,599,578,0.006
K,86,616,555,0.002
K,86,617,801,0.002
K,86,621,748,0.005
K,86,622,851,0.012
K,86,623,673,0.142
K,86,624,626,0.010
K,86,629,676,0.189
K,86,636,794,0.036
K,86,651,549,0.234
K,86,655,604,0.271
K,86,657,785,0.001
K,86,659,782,0.014
K,86,660,573,0.366
K,86,661,843,0.019
K,86,662,606,0.142
K,86,670,671,0.471
K,86,692,509,0.001
K,86,714,587,0.046
K,86,715,738,0.018
K,86,721,521,0.106
K,86,728,641,0.017
K,86,737,746,0.259
K,86,741,663,0.026
K,86,742,772,0.002
K,86,751,761,0.003
K,86,754,701,0.026
K,86,764,695,0.245
K,86,769,592,0.176
K,86,779,780,0.294
K,86,789,853,0.180
K,86,790,675,0.178
K,86,807,564,0.002
K,86,809,583,0.001
K,86,846,575,0.147
K,86,849,729,0.156
K,86,852,557,0.033
K,87,503,669,0.017
K,87,529,639,0.003
K,87,534,719,0.024
K,87,539,840,0.077
K,87,544,838,0.005
K,87,572,768,0.006
K,87,577,831,0.119
K,87,580,791,0.002
K,87,597,702,0.032
K,87,602,847,0.031
K,87,615,799,0.007
K,87,634,519,0.003
K,87,643,705,0.004
K,87,650,756,0.007
K,87,666,805,0.479
K,87,672,703,0.003
K,87,680,733,0.006
K,87,681,582,0.004
K,87,687,792,0.019
K,87,690,537,0.008
K,87,699,526,0.019
K,87,711,800,0.003
K,87,712,605,0.008
K,87,716,820,0.008
K,87,718,826,0.001
K,87,723,576,0.088
K,87,724,543,0.001
K,87,727,538,0.001
K,87,739,686,0.001
K,87,745,679,0.002
K,87,752,797,0.006
K,87,783,841,0.023
K,87,798,581,0.001
K,87,806,808,0.001
K,87,810,725,0.085
K,87,812,795,0.001
K,87,816,635,0.019
K,87,818,726,0.008
K,87,819,765,0.003
K,87,825,570,0.005
K,87,835,811,0.026
K,87,836,520,0.010
K,87,844,654,0.012
K,87,845,855,0.024
K,88,522,590,0.003
K,88,568,585,0.018
K,88,627,704,0.029
K,88,658,589,0.028
K,88,744,541,0.006
K,88,822,748,0.011
K,88,854,612,0.003
K,89,504,675,0.098
K,89,507,524,0.007
K,89,509,642,0.002
K,89,516,513,0.012
K,89,518,604,0.096
K,89,525,740,0.002
K,89,526,620,0.002
K,89,530,587,0.037
K,89,533,692,0.011
K,89,535,851,0.012
K,89,536,557,0.029
K,89,539,841,0.053
K,89,544,686,0.004
K,89,554,547,0.002
K,89,556,637,0.151
K,89,559,737,0.643
K,89,560,619,0.001
K,89,562,846,0.551
K,89,570,799,0.001
K,89,571,593,0.004
K,89,572,800,0.004
K,89,577,830,0.433
K,89,588,745,0.003
K,89,592,827,0.332
K,89,598,689,0.006
K,89,599,741,0.047
K,89,600,815,0.001
K,89,602,723,0.294
K,89,603,549,0.516
K,89,607,732,0.015
K,89,612,531,0.002
K,89,614,814,0.001
K,89,615,576,0.021
K,89,617,661,0.014
K,89,622,844,0.009
K,89,623,738,0.055
K,89,628,720,0.763
K,89,631,826,0.002
K,89,634,797,0.001
K,89,636,629,0.201
K,89,644,616,0.009
K,89,650,597,0.049
K,89,654,574,0.008
K,89,655,674,0.076
K,89,659,766,0.014
K,89,666,809,0.044
K,89,667,638,0.001
K,89,670,849,0.546
K,89,671,729,0.156
K,89,672,811,0.010
K,89,680,582,0.020
K,89,681,733,0.002
K,89,687,762,0.002
K,89,698,676,0.045
K,89,699,613,0.064
K,89,702,756,0.004
K,89,708,511,0.546
K,89,713,566,0.004
K,89,714,575,0.151
K,89,716,795,0.002
K,89,721,793,0.525
K,89,727,757,0.002
K,89,730,652,0.009
K,89,731,660,0.607
K,89,743,546,0.007
K,89,746,651,0.086
K,89,749,624,0.078
K,89,751,819,0.009
K,89,752,519,0.011
K,89,753,781,0.010
K,89,754,852,0.018
K,89,755,758,0.007
K,89,761,705,0.004
K,89,765,643,0.001
K,89,768,711,0.008
K,89,773,508,0.001
K,89,779,728,0.201
K,89,780,596,0.030
K,89,782,653,0.013
K,89,784,586,0.001
K,89,787,688,0.001
K,89,789,662,0.435
K,89,790,769,0.471
K,89,791,792,0.002
K,89,794,521,0.025
K,89,796,722,0.028
K,89,805,772,0.035
K,89,807,647,0.002
K,89,810,726,0.090
K,89,812,820,0.002
K,89,816,712,0.062
K,89,817,701,0.024
K,89,818,725,0.019
K,89,821,788,0.004
K,89,824,767,0.007
K,89,825,605,0.006
K,89,828,700,0.003
K,89,829,717,0.182
K,89,831,839,0.023
K,89,835,703,0.007
K,89,842,621,0.001
K,89,847,635,0.002
K,89,848,545,0.006
K,89,850,833,0.001
K,89,853,569,0.015
K,89,854,567,0.002
K,89,855,552,0.003
K,90,503,529,0.006
K,90,520,798,0.008
K,90,527,606,0.131
K,90,541,589,0.001
K,90,568,736,0.001
K,90,639,534,0.013
K,90,640,515,0.173
K,90,641,663,0.013
K,90,646,590,0.005
K,90,657,528,0.001
K,90,668,595,0.057
K,90,669,719,0.022
K,90,673,625,0.142
K,90,678,626,0.024
K,90,690,581,0.001
K,90,695,551,0.259
K,90,704,744,0.007
K,90,764,786,0.464
K,90,783,840,0.063
K,90,836,537,0.003
K,90,843,778,0.121
K,91,519,762,0.001
K,91,535,622,0.017
K,91,547,550,0.001
K,91,554,510,0.001
K,91,560,665,0.002
K,91,586,667,0.001
K,91,597,620,0.004
K,91,600,585,0.003
K,91,601,710,0.001
K,91,636,796,0.034
K,91,658,766,0.035
K,91,659,653,0.014
K,91,687,752,0.033
K,91,720,593,0.034
K,91,724,677,0.001
K,91,753,758,0.006
K,91,781,755,0.010
K,91,782,627,0.041
K,91,791,634,0.001
K,91,792,682,0.003
K,91,797,580,0.001
K,91,822,613,0.086
K,91,823,748,0.001
K,91,829,651,0.309
K,91,833,598,0.003
K,91,844,574,0.005
K,91,845,654,0.080
K,91,848,832,0.002
K,91,851,855,0.002
K,92,522,646,0.007
K,92,549,771,0.056
K,92,559,731,0.947
K,92,562,714,0.668
K,92,592,674,0.079
K,92,603,573,0.295
K,92,623,849,0.962
K,92,668,839,0.088
K,92,698,722,0.046
K,92,831,606,0.020
K,92,835,594,0.013
K,93,502,557,0.051
K,93,503,534,0.018
K,93,507,785,0.002
K,93,516,800,0.004
K,93,521,637,0.083
K,93,525,814,0.002
K,93,526,756,0.003
K,93,530,624,0.048
K,93,533,517,0.009
K,93,536,701,0.019
K,93,546,775,0.002
K,93,569,779,0.036
K,93,577,527,0.741
K,93,595,551,0.043
K,93,596,743,0.005
K,93,604,504,0.107
K,93,614,740,0.003
K,93,616,692,0.002
K,93,617,824,0.032
K,93,625,715,0.160
K,93,626,749,0.041
K,93,628,738,0.090
K,93,639,719,0.017
K,93,640,675,0.098
K,93,641,578,0.001
K,93,655,518,0.260
K,93,660,778,0.131
K,93,661,583,0.001
K,93,666,802,0.030
K,93,669,529,0.005
K,93,670,729,0.098
K,93,678,575,0.117
K,93,690,520,0.010
K,93,695,830,0.295
K,93,700,528,0.001
K,93,721,794,0.115
K,93,764,737,0.319
K,93,780,741,0.090
K,93,786,746,0.260
K,93,789,663,0.093
K,93,790,827,0.454
K,93,793,676,0.308
K,93,817,788,0.007
K,93,821,852,0.012
K,93,836,798,0.008
K,93,843,717,0.117
K,93,846,587,0.047
K,94,522,667,0.002
K,94,535,844,0.018
K,94,539,726,0.031
K,94,544,776,0.005
K,94,574,552,0.001
K,94,582,566,0.016
K,94,599,853,0.135
K,94,602,570,0.023
K,94,613,620,0.007
K,94,615,723,0.092
K,94,622,855,0.003
K,94,634,579,0.001
K,94,664,819,0.003
K,94,681,621,0.001
K,94,686,745,0.001
K,94,687,519,0.008
K,94,699,650,0.101
K,94,702,822,0.025
K,94,703,572,0.001
K,94,708,662,0.617
K,94,712,847,0.006
K,94,713,733,0.001
K,94,716,751,0.015
K,94,727,807,0.012
K,94,739,750,0.002
K,94,752,791,0.006
K,94,766,653,0.012
K,94,768,513,0.014
K,94,782,659,0.023
K,94,783,725,0.020
K,94,797,792,0.001
K,94,810,512,0.091
K,94,811,711,0.003
K,94,813,524,0.001
K,94,816,576,0.066
K,94,818,511,0.127
K,94,820,705,0.002
K,94,825,799,0.010
K,94,842,680,0.004
K,94,851,845,0.068
K,95,573,771,0.024
K,95,586,633,0.001
K,95,589,744,0.003
K,95,612,558,0.001
K,95,627,541,0.009
K,95,704,658,0.011
K,95,710,638,0.001
K,95,728,531,0.003
K,95,736,854,0.001
K,95,747,571,0.002
K,96,504,655,0.566
K,96,507,528,0.005
K,96,512,818,0.015
K,96,513,800,0.003
K,96,515,769,0.135
K,96,519,791,0.001
K,96,522,784,0.003
K,96,523,560,0.002
K,96,526,597,0.018
K,96,527,831,0.095
K,96,533,555,0.007
K,96,535,845,0.112
K,96,536,502,0.133
K,96,539,725,0.024
K,96,545,614,0.002
K,96,546,569,0.008
K,96,553,848,0.007
K,96,559,625,0.823
K,96,561,612,0.002
K,96,562,575,0.125
K,96,566,733,0.003
K,96,577,595,0.143
K,96,582,713,0.006
K,96,585,550,0.002
K,96,587,624,0.007
K,96,588,838,0.002
K,96,590,601,0.001
K,96,592,640,0.645
K,96,596,578,0.001
K,96,600,547,0.001
K,96,602,816,0.262
K,96,604,827,0.180
K,96,607,758,0.059
K,96,608,773,0.001
K,96,611,828,0.001
K,96,613,756,0.011
K,96,615,570,0.008
K,96,616,642,0.003
K,96,617,583,0.007
K,96,621,680,0.005
K,96,622,574,0.004
K,96,628,670,0.782
K,96,631,718,0.001
K,96,632,508,0.001
K,96,639,503,0.023
K,96,641,789,0.061
K,96,644,509,0.003
K,96,646,667,0.002
K,96,648,750,0.001
K,96,651,717,0.077
K,96,652,755,0.009
K,96,654,552,0.007
K,96,663,741,0.020
K,96,664,643,0.003
K,96,666,742,0.052
K,96,668,606,0.056
K,96,669,534,0.019
K,96,671,715,0.190
K,96,672,594,0.003
K,96,675,518,0.048
K,96,678,530,0.213
K,96,679,544,0.003
K,96,687,634,0.005
K,96,689,630,0.001
K,96,690,836,0.014
K,96,698,521,0.025
K,96,699,702,0.046
K,96,701,821,0.012
K,96,703,711,0.001
K,96,707,619,0.001
K,96,708,551,0.368
K,96,712,825,0.040
K,96,714,626,0.070
K,96,716,765,0.004
K,96,719,529,0.008
K,96,720,673,0.282
K,96,722,637,0.055
K,96,723,635,0.008
K,96,724,548,0.003
K,96,727,647,0.003
K,96,728,854,0.006
K,96,729,623,0.119
K,96,737,778,0.083
K,96,738,849,0.091
K,96,739,776,0.002
K,96,751,812,0.006
K,96,752,579,0.004
K,96,753,730,0.010
K,96,754,557,0.045
K,96,761,820,0.002
K,96,767,772,0.001
K,96,768,516,0.008
K,96,779,775,0.009
K,96,781,732,0.003
K,96,782,766,0.019
K,96,783,726,0.021
K,96,790,674,0.129
K,96,792,580,0.008
K,96,793,794,0.121
K,96,796,676,0.034
K,96,798,537,0.001
K,96,799,576,0.007
K,96,801,661,0.001
K,96,805,809,0.037
K,96,807,565,0.001
K,96,808,564,0.001
K,96,810,511,0.947
K,96,811,572,0.002
K,96,814,740,0.002
K,96,815,598,0.003
K,96,817,852,0.016
K,96,822,650,0.095
K,96,824,802,0.005
K,96,829,660,0.794
K,96,830,839,0.066
K,96,833,568,0.003
K,96,841,840,0.043
K,96,842,681,0.001
K,96,843,549,0.535
K,96,846,749,0.277
K,96,847,605,0.001
K,96,851,844,0.012
K,97,524,657,0.001
K,97,589,704,0.003
K,97,599,743,0.023
K,97,603,731,0.593
K,97,629,556,0.143
K,97,636,721,0.308
K,97,638,633,0.001
K,97,658,653,0.013
K,97,659,627,0.023
K,97,695,662,0.477
K,97,744,541,0.004
K,97,764,746,0.353
K,97,780,853,0.098
K,98,549,651,0.339
K,98,553,614,0.001
K,98,560,593,0.004
K,98,571,693,0.002
K,98,585,554,0.009
K,98,588,745,0.002
K,98,600,833,0.001
K,98,607,781,0.085
K,98,620,597,0.003
K,98,635,570,0.001
K,98,652,753,0.011
K,98,679,838,0.002
K,98,740,525,0.003
K,98,755,730,0.009
K,98,758,732,0.002
K,98,773,632,0.003
K,98,784,646,0.003
K,98,793,796,0.088
K,99,520,534,0.003
K,99,521,676,0.028
K,99,562,587,0.056
K,99,575,624,0.010
K,99,577,708,0.806
K,99,598,510,0.004
K,99,617,787,0.004
K,99,662,830,0.362
K,99,667,590,0.001
K,99,714,846,0.650
K,99,737,573,0.134
K,99,749,678,0.357
K,99,766,589,0.002
K,99,790,640,0.779
K,99,798,639,0.009
K,99,812,819,0.009
K,99,829,779,0.684
K,100,503,836,0.020
K,100,504,827,0.269
K,100,507,611,0.001
K,100,518,674,0.031
K,100,524,700,0.001
K,100,527,839,0.116
K,100,528,813,0.001
K,100,533,509,0.010
K,100,535,552,0.006
K,100,546,789,0.084
K,100,559,786,0.848
K,100,568,815,0.004
K,100,574,851,0.002
K,100,599,569,0.016
K,100,616,517,0.002
K,100,626,530,0.036
K,100,627,653,0.013
K,100,636,698,0.067
K,100,637,629,0.101
K,100,641,663,0.015
K,100,642,555,0.001
K,100,644,692,0.001
K,100,650,526,0.020
K,100,655,515,0.188
K,100,658,782,0.041
K,100,659,744,0.009
K,100,671,738,0.094
K,100,673,729,0.035
K,100,695,668,0.339
K,100,701,557,0.011
K,100,704,541,0.001
K,100,715,628,0.181
K,100,717,746,0.071
K,100,721,722,0.256
K,100,741,578,0.002
K,100,742,661,0.004
K,100,754,502,0.158
K,100,764,771,0.035
K,100,769,592,0.357
K,100,772,809,0.002
K,100,794,556,0.039
K,100,802,767,0.001
K,100,821,536,0.040
K,100,824,805,0.065
K,100,828,785,0.001
K,100,831,551,0.054
K,100,844,654,0.007
K,100,849,625,0.810
K,100,852,788,0.003
K,100,853,743,0.024
K,101,511,725,0.075
K,101,512,726,0.006
K,101,519,579,0.002
K,101,522,633,0.001
K,101,539,783,0.073
K,101,548,774,0.001
K,101,553,545,0.001
K,101,576,712,0.029
K,101,588,648,0.001
K,101,594,513,0.002
K,101,595,606,0.020
K,101,596,775,0.001
K,101,602,825,0.200
K,101,603,778,0.092
K,101,615,605,0.005
K,101,631,826,0.002
K,101,634,792,0.005
K,101,646,710,0.002
K,101,672,711,0.004
K,101,687,580,0.007
K,101,699,702,0.054
K,101,713,621,0.003
K,101,716,819,0.013
K,101,719,690,0.022
K,101,720,670,0.771
K,101,723,847,0.021
K,101,724,718,0.002
K,101,727,564,0.001
K,101,731,843,0.552
K,101,750,686,0.001
K,101,751,761,0.002
K,101,757,807,0.002
K,101,765,812,0.002
K,101,800,703,0.001
K,101,810,841,0.188
K,101,811,768,0.016
K,101,816,570,0.012
K,101,820,664,0.002
K,101,835,572,0.006
K,101,840,818,0.058
K,101,842,566,0.004
K,101,845,855,0.004
K,102,728,567,0.004
K,102,736,612,0.001
K,102,745,544,0.002
K,103,502,852,0.035
K,103,503,581,0.003
K,103,504,674,0.079
K,103,507,657,0.002
K,103,510,585,0.002
K,103,511,726,0.070
K,103,513,759,0.002
K,103,515,518,0.036
K,103,516,594,0.002
K,103,519,752,0.028
K,103,522,710,0.002
K,103,524,785,0.001
K,103,525,614,0.004
K,103,527,551,0.261
K,103,530,624,0.021
K,103,533,616,0.049
K,103,534,537,0.001
K,103,536,817,0.055
K,103,541,658,0.006
K,103,547,815,0.001
K,103,554,598,0.004
K,103,556,796,0.030
K,103,559,764,0.806
K,103,560,707,0.002
K,103,569,780,0.032
K,103,570,576,0.005
K,103,571,619,0.001
K,103,572,672,0.004
K,103,577,662,0.779
K,103,580,762,0.003
K,103,582,733,0.005
K,103,587,575,0.006
K,103,588,686,0.003
K,103,592,655,0.552
K,103,597,756,0.003
K,103,599,779,0.288
K,103,600,550,0.001
K,103,602,799,0.032
K,103,607,783,0.173
K,103,613,526,0.015
K,103,615,712,0.025
K,103,617,767,0.004
K,103,621,566,0.008
K,103,627,589,0.004
K,103,628,625,0.848
K,103,631,724,0.009
K,103,636,629,0.243
K,103,641,853,0.043
K,103,643,820,0.001
K,103,644,517,0.002
K,103,646,633,0.001
K,103,648,679,0.001
K,103,651,771,0.015
K,103,652,730,0.012
K,103,653,782,0.013
K,103,654,622,0.007
K,103,666,661,0.029
K,103,673,671,0.335
K,103,678,714,0.580
K,103,680,681,0.006
K,103,701,788,0.003
K,103,702,822,0.051
K,103,704,659,0.006
K,103,713,842,0.003
K,103,715,630,0.002
K,103,716,812,0.008
K,103,721,521,0.153
K,103,725,512,0.006
K,103,727,808,0.004
K,103,728,612,0.012
K,103,736,567,0.001
K,103,738,670,0.082
K,103,747,593,0.001
K,103,749,562,0.466
K,103,753,755,0.004
K,103,757,647,0.001
K,103,769,675,0.061
K,103,773,514,0.001
K,103,776,750,0.001
K,103,781,758,0.007
K,103,789,578,0.006
K,103,790,604,0.194
K,103,791,792,0.002
K,103,793,698,0.145
K,103,794,722,0.035
K,103,798,529,0.002
K,103,800,811,0.002
K,103,802,742,0.003
K,103,805,583,0.005
K,103,809,801,0.001
K,103,816,605,0.012
K,103,821,754,0.041
K,103,824,772,0.003
K,103,825,723,0.090
K,103,827,640,0.256
K,103,829,573,0.189
K,103,830,831,0.061
K,103,835,711,0.011
K,103,839,546,0.027
K,103,840,810,0.463
K,103,841,818,0.036
K,103,844,855,0.003
K,103,845,552,0.017
K,103,846,626,0.076
K,103,848,740,0.018
K,103,849,729,0.162
K,103,850,568,0.001
K,103,851,535,0.023
K,103,854,561,0.001
K,104,595,663,0.025
K,104,596,741,0.014
K,104,606,695,0.066
K,104,639,690,0.022
K,104,669,520,0.011
K,104,676,637,0.044
K,104,708,668,0.318
K,104,720,623,0.810
K,104,731,549,0.803
K,104,745,739,0.001
K,104,746,660,0.207
K,104,766,744,0.008
K,104,775,743,0.002
K,104,777,544,0.001
K,104,786,778,0.173
K,104,836,719,0.015
K,104,843,603,0.552
K,105,510,833,0.001
K,105,527,785,0.002
K,105,535,844,0.012
K,105,553,814,0.002
K,105,560,610,0.001
K,105,568,550,0.001
K,105,585,547,0.002
K,105,597,613,0.016
K,105,600,554,0.006
K,105,607,732,0.003
K,105,636,722,0.113
K,105,658,704,0.016
K,105,659,541,0.002
K,105,672,748,0.005
K,105,679,838,0.001
K,105,699,650,0.121
K,105,740,545,0.001
K,105,755,753,0.005
K,105,768,703,0.001
K,105,781,758,0.006
K,105,791,519,0.001
K,105,829,559,1.000
K,106,503,529,0.008
K,106,524,528,0.001
K,106,530,749,0.206
K,106,551,662,0.261
K,106,577,839,0.173
K,106,580,752,0.008
K,106,589,782,0.005
K,106,624,575,0.006
K,106,626,714,0.084
K,106,628,671,0.981
K,106,634,682,0.001
K,106,666,772,0.052
K,106,678,587,0.048
K,106,728,736,0.003
K,106,764,843,0.644
K,106,766,653,0.014
K,106,769,504,0.503
K,106,789,779,0.261
K,106,793,521,0.121
K,106,824,505,0.002
K,106,846,562,0.605
K,107,502,788,0.008
K,107,509,517,0.001
K,107,520,537,0.001
K,107,525,645,0.001
K,107,533,642,0.012
K,107,546,743,0.012
K,107,549,786,0.898
K,107,552,851,0.002
K,107,556,721,0.310
K,107,557,821,0.012
K,107,570,847,0.001
K,107,572,688,0.001
K,107,574,855,0.001
K,107,582,842,0.005
K,107,592,827,0.244
K,107,599,663,0.031
K,107,602,576,0.096
K,107,614,832,0.002
K,107,616,692,0.001
K,107,617,809,0.016
K,107,622,845,0.036
K,107,623,715,0.202
K,107,627,744,0.008
K,107,639,534,0.016
K,107,640,604,0.124
K,107,641,775,0.003
K,107,644,555,0.002
K,107,650,756,0.003
K,107,655,675,0.171
K,107,669,719,0.021
K,107,670,673,0.204
K,107,674,515,0.022
K,107,680,566,0.017
K,107,695,595,0.190
K,107,698,629,0.098
K,107,701,852,0.007
K,107,702,526,0.011
K,107,708,606,0.090
K,107,712,635,0.002
K,107,717,771,0.005
K,107,723,605,0.012
K,107,729,625,0.096
K,107,731,737,0.311
K,107,742,583,0.003
K,107,751,643,0.004
K,107,778,746,0.049
K,107,780,578,0.003
K,107,787,630,0.001
K,107,790,518,0.229
K,107,796,637,0.022
K,107,799,825,0.007
K,107,805,801,0.001
K,107,807,808,0.001
K,107,816,615,0.138
K,107,822,620,0.003
K,107,830,649,0.004
K,107,836,581,0.001
K,107,848,814,0.011
K,107,849,720,0.986
K,107,853,596,0.027
K,108,516,672,0.007
K,108,527,668,0.183
K,108,535,654,0.017
K,108,539,511,0.311
K,108,544,838,0.002
K,108,554,550,0.001
K,108,580,634,0.007
K,108,588,750,0.003
K,108,590,586,0.001
K,108,601,522,0.005
K,108,631,543,0.002
K,108,646,540,0.001
K,108,648,745,0.001
K,108,660,603,0.515
K,108,687,791,0.006
K,108,713,681,0.002
K,108,716,705,0.003
K,108,724,677,0.001
K,108,726,841,0.014
K,108,733,621,0.002
K,108,752,682,0.001
K,108,754,817,0.063
K,108,761,812,0.001
K,108,768,800,0.003
K,108,783,512,0.032
K,108,792,797,0.002
K,108,811,703,0.001
K,108,820,819,0.002
K,108,835,513,0.014
K,108,840,725,0.038
K,109,531,612,0.001
K,109,549,737,0.595
K,109,558,728,0.002
K,109,653,614,0.009
K,109,699,503,0.134
K,109,736,561,0.001
K,109,825,507,0.021
K,110,502,821,0.034
K,110,504,790,0.663
K,110,512,539,0.030
K,110,515,592,0.156
K,110,519,516,0.008
K,110,522,540,0.001
K,110,526,565,0.002
K,110,530,792,0.029
K,110,536,852,0.032
K,110,544,750,0.003
K,110,546,596,0.013
K,110,552,570,0.002
K,110,553,525,0.004
K,110,554,605,0.002
K,110,559,843,0.830
K,110,560,693,0.001
K,110,562,597,0.074
K,110,564,582,0.001
K,110,568,598,0.008
K,110,571,610,0.002
K,110,572,711,0.001
K,110,573,778,0.030
K,110,574,798,0.001
K,110,576,828,0.004
K,110,583,661,0.001
K,110,588,844,0.010
K,110,590,638,0.001
K,110,594,800,0.001
K,110,595,830,0.057
K,110,599,743,0.021
K,110,601,646,0.011
K,110,602,846,0.756
K,110,607,652,0.092
K,110,611,524,0.001
K,110,613,758,0.004
K,110,615,766,0.029
K,110,616,509,0.003
K,110,617,802,0.011
K,110,626,836,0.006
K,110,627,534,0.017
K,110,636,676,0.098
K,110,637,556,0.122
K,110,639,535,0.047
K,110,640,769,0.430
K,110,641,569,0.010
K,110,647,658,0.007
K,110,650,749,0.177
K,110,654,589,0.003
K,110,655,518,0.185
K,110,660,731,0.902
K,110,662,606,0.085
K,110,664,751,0.005
K,110,666,801,0.029
K,110,669,624,0.009
K,110,671,670,0.641
K,110,672,513,0.007
K,110,673,628,0.314
K,110,675,674,0.020
K,110,678,845,0.373
K,110,680,724,0.017
K,110,686,679,0.003
K,110,687,622,0.022
K,110,695,831,0.100
K,110,702,727,0.021
K,110,712,744,0.014
K,110,714,533,0.298
K,110,717,764,0.170
K,110,719,752,0.021
K,110,720,715,0.229
K,110,721,629,0.443
K,110,723,659,0.038
K,110,725,841,0.012
K,110,728,561,0.007
K,110,729,738,0.014
K,110,732,730,0.001
K,110,746,771,0.008
K,110,754,788,0.017
K,110,767,809,0.001
K,110,773,505,0.002
K,110,779,741,0.085
K,110,780,789,0.063
K,110,781,538,0.001
K,110,782,815,0.002
K,110,786,651,0.276
K,110,791,520,0.001
K,110,794,521,0.040
K,110,796,698,0.017
K,110,797,587,0.001
K,110,805,772,0.012
K,110,807,575,0.006
K,110,811,765,0.001
K,110,812,705,0.002
K,110,814,580,0.005
K,110,817,557,0.025
K,110,819,643,0.002
K,110,822,716,0.046
K,110,824,742,0.013
K,110,826,704,0.002
K,110,827,604,0.069
K,110,833,585,0.002
K,110,835,713,0.035
K,110,840,726,0.051
K,110,848,690,0.020
K,110,850,600,0.001
K,110,851,529,0.002
